,P_STATUS,P_YEAR,P_PERIOD,P_PERIOD_ERROR_MIN,P_PERIOD_ERROR_MAX,S_RA,S_DEC,S_MAG,S_DISTANCE,S_DISTANCE_ERROR_MIN,S_DISTANCE_ERROR_MAX,S_MASS,S_RADIUS,S_RADIUS_ERROR_MIN,S_RADIUS_ERROR_MAX,S_TEMPERATURE,S_TEMPERATURE_ERROR_MIN,S_TEMPERATURE_ERROR_MAX,S_LOG_G,P_DISTANCE,P_PERIASTRON,P_APASTRON,P_DISTANCE_EFF,P_FLUX,P_FLUX_MIN,P_FLUX_MAX,P_TEMP_EQUIL,P_TEMP_EQUIL_MIN,P_TEMP_EQUIL_MAX,S_RADIUS_EST,S_RA_H,S_LUMINOSITY,S_HZ_OPT_MIN,S_HZ_OPT_MAX,S_HZ_CON_MIN,S_HZ_CON_MAX,S_HZ_CON0_MIN,S_HZ_CON0_MAX,S_HZ_CON1_MIN,S_HZ_CON1_MAX,S_SNOW_LINE,S_TIDAL_LOCK,P_HABZONE_OPT,P_HABZONE_CON,P_HABITABLE,P_ESI,P_RADIUS_EST,P_MASS_EST,P_SEMI_MAJOR_AXIS_EST
0,3.0,2013.0,3016.40196106,-714.6382000000001,1325.3064,268.32571,-30.471167,15.672610000000002,4970.0,-290.0,290.0,0.44,1.4973999999999992,-0.3706999999999999,0.5663999999999998,34778.5,-412.6617,275.82810000000006,4.612900000000005,3.45,3.45,3.45,3.4500001,64600.02782099993,51388.28025699993,80319.40903199992,3654.0238649999997,3688.469753999995,3717.3256399999977,1.4987999999999997,17.888381,1.7378261729999998,1.0101353849999994,2.3895701020000004,1.279522061,2.265048053999998,1.353427716000001,2.2649711019999987,1.2351035680000002,2.264667918999999,3.5587747280000013,0.35088813,0.0,0.0,0.0,0.06894924087999998,13.171536,867.67045,3.45
1,3.0,2016.0,5.215357,-6e-06,6e-06,0.32575,-8.926325,9.98,164.0,-18.0,18.0,1.41,2.21,-0.22,0.22,6260.0,-100.0,100.0,3.9,0.0661,0.0661,0.0661,0.066100002,1538.0399,1538.0399,1538.0399,1595.4633,1595.4633,1595.4633,2.21,0.021716668,6.7200194,1.8892596,4.4030181,2.3929495,4.1744624,2.5293976,4.1744624,2.3097578,4.1744624,6.9992102,0.49706819,0.0,0.0,0.0,0.059446931,15.4698,479.92028,0.0661
2,3.0,2010.0,3.53269,-1e-05,1e-05,52.818043,-23.819702,12.0,320.5,-5.6,5.6,1.46,1.24,-0.13,0.13,6000.0,-100.0,100.0,4.5,0.05149729,0.050457253,0.052516732,0.051489568,673.64152,647.35369,701.27736,1297.8352,1285.0805,1311.0443,1.24,3.5212031,1.7854061,0.98934529,2.3181363,1.2531207,2.1978042,1.3248494,2.1978042,1.2096056,2.1978042,3.6077155,0.52336187,0.0,0.0,0.0,0.066756739,13.7883,212.94476,0.051486992
3,3.0,2011.0,21.08721,-3.7e-05,3.7e-05,296.96026,46.034298,14.46,1090.44,-19.45,19.45,1.29,1.4,-0.1,0.1,6350.0,-100.0,100.0,4.4,0.16502861,0.145632,0.182368,0.16425824,106.82996,85.850405,134.62509,817.13016,775.49767,867.81351,1.4,19.797352,2.8552203,1.2248389,2.8499649,1.5513858,2.7020266,1.6397359,2.7020266,1.4974301,2.7020266,4.5622973,0.4406813,0.0,0.0,0.0,0.074576965,13.9004,6388.3429,0.164
4,3.0,2010.0,4.23452,-1.5e-05,1.5e-05,213.15638,4.059997,11.744,142.41,-1.14,1.14,1.12,0.87,-0.05,0.05,5079.0,-88.0,88.0,4.56,0.053567421,0.046802353,0.059566632,0.053280682,160.70138,127.18442,206.01774,904.62801,855.56575,965.20834,0.87,14.210426,0.45127368,0.52415551,1.2633703,0.66391931,1.1977887,0.70255125,1.1977887,0.64093774,1.1977887,1.8137765,0.47909739,0.0,0.0,0.0,0.1222707,7.0623,22.24796,0.053184492
5,3.0,2014.0,21.587475,-0.000164,0.000164,291.11188,39.949104,14.247,1058.58,-19.99,19.99,1.1228000000000002,1.22,-0.24,0.24,6050.0,-137.0,137.0,4.3,0.155,0.155,0.155,0.155,74.364628,74.364628,74.364628,748.14627,748.14627,748.14627,1.22,19.40746,1.7866102,0.98666217,2.3092649,1.2497205,2.1893934,1.3212,2.1893934,1.2063139,2.1893934,3.6089318,0.4732304640000001,0.0,0.0,0.0,0.26249141,2.19716,5.4638433,0.155
6,3.0,2017.0,623.8,-1.5,1.6,42.767853,30.286739,7.56,44.48,-0.09,0.09,0.98,1.18,-0.1,0.1,5904.0,-22.0,22.0,4.34,1.431999,1.2354,1.6046,1.4230167,0.75816288,0.58871416,0.99316833,236.9733,223.1624,254.33178,1.18,2.8511903,1.5157866,0.9169365,2.1533476,1.1614097,2.0415694,1.2279885,2.0415694,1.1210961,2.0415694,3.3241667,0.50661737,1.0,1.0,0.0,0.38043635,13.851243,276.51036,1.42
7,3.0,2016.0,5.7918016,-3.622e-05,3.622e-05,292.20471,37.22122,13.96,1050.0,-196.06,446.47,1.25,1.4,-0.25,0.61,6319.0,-219.91,179.66,4.24,0.067975959,0.067975959,0.067975959,0.067975961,605.93698,605.93698,605.93698,1264.0137,1264.0137,1264.0137,1.4,19.480315,2.7998718,1.2151604,2.8289714,1.5391283,2.6821228,1.6268181,2.6821228,1.4856062,2.6821228,4.5178608,0.44742734,0.0,0.0,0.0,0.27267203,1.6815,3.4695604,0.067975959
8,3.0,2016.0,11.598222,-1.399e-05,1.399e-05,296.22197,50.287237,15.937,243.0,-16.72,14.91,0.51,0.49,-0.03,0.02,3701.0,-40.14,39.31,4.77,0.080099023,0.080099023,0.080099023,0.080099025,6.290754,6.290754,6.290754,403.47867,403.47867,403.47867,0.49,19.748132,0.040360557,0.1638566,0.4209796,0.20754894,0.39912082,0.21998771,0.39912082,0.20034787,0.39912082,0.54242831,0.36404316,0.0,0.0,0.0,0.37496894,3.03791,9.4710941,0.080099023
9,3.0,2014.0,4.920199,-7.3e-05,7.3e-05,291.60717,38.410386,13.776,948.06,-16.94,16.94,1.0712,1.18,-0.23,0.23,5900.0,-100.0,100.0,4.3,0.057,0.057,0.057,0.057000001,465.27637,465.27637,465.27637,1183.2395,1183.2395,1183.2395,1.18,19.440479,1.5116829,0.91591717,2.1511641,1.1601187,2.0394992,1.2266278,2.0394992,1.1198506,2.0394992,3.319664,0.48087863540000003,0.0,0.0,0.0,0.29557503,1.06495,1.2177294,0.057
10,3.0,2016.0,11613.0,-1837.0,1837.0,70.476555,-58.020756,8.397,55.68,-0.13,0.13,1.05,1.02,-0.03,0.03,5607.0,-47.0,47.0,4.42,10.129338,7.7142,12.0658,9.9508073,0.0096558701,0.0063284736,0.015482084,79.125882,71.857094,89.867418,1.02,4.6984372,0.92132152,0.72769102,1.7226622,0.92171515,1.6332402,0.97481551,1.6332402,0.88976036,1.6332402,2.5916084,0.42429199,0.0,0.0,0.0,0.080907945,12.591335,2415.4928,9.89
11,3.0,2016.0,1.7558353,-4.39e-06,4.39e-06,289.14722,45.866181,15.758,1185.0,-77.17,131.56,0.91,0.88,-0.05,0.1,5470.0,-93.55,75.2,4.52,0.027595983,0.027595983,0.027595983,0.027595983,815.66451,815.66451,815.66451,1361.5162,1361.5162,1361.5162,0.88,19.276482,0.62115973,0.60224804,1.4317179,0.76282804,1.3573984,0.80688249,1.3573984,0.73639474,1.3573984,2.1279696,0.44657184,0.0,0.0,0.0,0.26990228,1.72634,3.6281006,0.027595983
12,3.0,2016.0,10.417252,-6.556e-05,6.556e-05,288.58836,42.605659,14.746,948.0,-83.89,191.05,1.01,1.0,-0.08,0.2,5778.0,-107.4,80.33,4.44,0.093637999,0.093637999,0.093637999,0.093638002,113.89235,113.89235,113.89235,832.27825,832.27825,832.27825,1.0,19.239225,0.99861664,0.74994626,1.7668501,0.94989989,1.6751345,1.004465,1.6751345,0.91694559,1.6751345,2.6981319,0.45535975,0.0,0.0,0.0,0.29429304,1.42367,2.6154425,0.093637999
13,3.0,2016.0,8.114379,-1.125e-05,1.125e-05,288.812,40.033398,15.877,239.0,-12.57,12.27,0.53,0.5,-0.02,0.02,3715.0,-36.77,37.37,4.76,0.063939863,0.063939863,0.063939863,0.063939865,10.435674,10.435674,10.435674,457.90464,457.90464,457.90464,0.5,19.254135,0.042664232,0.16843089,0.43242905,0.21334302,0.4099759,0.22612537,0.4099759,0.20594145,0.4099759,0.5576937,0.36444386,0.0,0.0,0.0,0.36576528,2.08506,4.999023,0.063939863
14,3.0,2019.0,14.4399,-0.0087,0.0078,319.11367,2.580942,11.57838,17.64,-0.02,0.02,0.43,0.43,-0.01,0.01,3475.0,-51.0,51.0,4.95,0.089066818,0.0715692,0.1036308,0.087970808,3.2020874,2.2494021,4.7162028,338.63888,312.00509,375.44215,0.43,21.274246,0.0241571,0.1271619,0.33039315,0.16106878,0.31323631,0.17076533,0.31323631,0.15547328,0.31323631,0.41964898,0.30307677,0.0,0.0,0.0,0.44966387,3.7106075,13.301102,0.0876
15,3.0,2016.0,82.294751,-0.001799,0.001799,281.29583,44.465405,14.828,870.0,-72.75,107.84,0.93,0.9,-0.07,0.11,5655.0,-64.04,76.91,4.51,0.36134217,0.36134217,0.36134217,0.36134218,5.6841666,5.6841666,5.6841666,393.3794,393.3794,393.3794,0.9,18.753056,0.74217121,0.65127985,1.5396201,0.82492942,1.4596997,0.87241436,1.4596997,0.7963248,1.4596997,2.3260327,0.44121631,0.0,0.0,0.0,0.46682874,1.77118,3.7895405,0.36134217
16,3.0,2018.0,16.995731,-0.00129,0.001288,129.14011,14.461936,10.345,75.79,-0.33,0.33,0.86,0.78,-0.01,0.01,5220.0,-66.0,66.0,4.59,0.1229,0.1229,0.1229,0.1229,26.795144,26.795144,26.795144,579.64078,579.64078,579.64078,0.78,8.6093408,0.40472484,0.49282784,1.1816197,0.62423639,1.1202821,0.66045765,1.1202821,0.60262168,1.1202821,1.7176857,0.43871647,0.0,0.0,0.0,0.32643199,1.54698,3.011575,0.1229
17,3.0,2018.0,3407.0,-190.0,360.0,297.70935,48.080856,9.174,37.81,-0.03,0.03,0.81,0.68,-0.01,0.01,4780.0,-50.0,50.0,4.389100000000004,4.8758801,1.64787,6.61213,4.3433342,0.015864845,0.0049469246,0.079647503,83.365778,67.566081,135.34367,0.68,19.847291,0.21628085,0.36789766,0.89762388,0.46599835,0.85102712,0.49328284,0.85102712,0.44987357,0.85102712,1.2556621,0.45555282,0.0,0.0,0.0,0.0830892,13.486643,506.99605,4.13
18,3.0,2016.0,1.6386531,-8.95e-06,8.95e-06,293.31168,46.041714,15.49,1256.0,-111.17,210.25,0.97,0.96,-0.08,0.16,5735.0,-112.34,112.36,4.47,0.026921017,0.026921017,0.026921017,0.026921018,1232.4857,1232.4857,1232.4857,1509.5252,1509.5252,1509.5252,0.96,19.554113,0.89323309,0.71110362,1.6772802,0.90070195,1.5902141,0.9524781,1.5902141,0.86945994,1.5902141,2.5517973,0.45278878,0.0,0.0,0.0,0.28950947,1.25552,2.1128564,0.026921017
19,3.0,2005.0,17.111,-0.0048,0.0048,300.90585,29.896805,5.73,16.01,-0.02,0.02,0.99,1.14,-0.02,0.02,5552.0,-11.0,11.0,4.32,0.13406222,0.0994952,0.1613048,0.13133289,66.972094,42.520817,111.76142,720.99493,650.57191,828.35765,1.14,20.060391,1.1063593,0.79998169,1.8969258,1.0132821,1.7984578,1.0717143,1.7984578,0.97816,1.7984578,2.8399576,0.45979353,0.0,0.0,0.0,0.17711625,4.5877261,19.06968,0.1304
20,3.0,2019.0,2.350621,-1.3e-06,1.3e-06,60.948335,-19.056757,12.344,280.0,-2.9,2.9,1.03,0.96,-0.01,0.01,5587.0,-19.0,19.0,4.48,0.034943693,0.03395196,0.03590804,0.034933429,659.65816,623.96811,697.9368,1290.954,1273.314,1309.4802,0.96,4.0632225,0.80453659,0.6808035,1.6126237,0.86232647,1.5289137,0.91202285,1.5289137,0.83243286,1.5289137,2.4217911,0.42088222,0.0,0.0,0.0,0.071417493,12.76819,1000.2047,0.03493
21,3.0,2012.0,160.07,-0.23,0.23,328.15118,-26.02656,8.78,59.03,-0.15,0.15,1.05,0.89,-0.05,0.05,5726.0,-84.45329999999996,84.93249999999996,4.6238999999999955,0.59737104,0.470558,0.701442,0.58887965,2.2660733,1.5505669,3.445464,310.27741,284.2939,347.10178,0.89,21.876747,0.76291128,0.65753833,1.5513181,0.83285498,1.4707906,0.88073824,1.4707906,0.80396739,1.4707906,2.3583094,0.382717,0.0,0.0,0.0,0.32796948,14.122361,177.98368,0.586
22,3.0,2011.0,2.1500082,-1.3e-07,1.3e-07,31.042848,46.687836,11.289,291.51,-5.3,5.3,1.13,1.37,-0.03,0.03,6001.0,-88.0,88.0,4.22,0.034399398,0.02856877,0.03937123,0.034078255,1914.2272,1406.91,2672.0292,1677.113,1560.3121,1831.7036,1.37,2.0695233,2.1808424,1.0933646,2.5618058,1.3848732,2.428825,1.4641422,2.428825,1.3367827,2.428825,3.9872725,0.48051905,0.0,0.0,0.0,0.042685576,22.1958,216.12304,0.03397
23,3.0,2011.0,19.577585,-0.00012256,9.037e-05,287.698,42.338726,12.51,284.88,-1.78,1.78,0.95,0.96,-0.02,0.02,5495.0,-50.0,50.0,4.45,0.1396,0.1396,0.1396,0.1396,38.630565,38.630565,38.630565,635.15201,635.15201,635.15201,0.96,19.179868,0.75283864,0.66207387,1.5726938,0.83860496,1.4910563,0.88701366,1.4910563,0.80954335,1.4910563,2.3426894,0.49309997,0.0,0.0,0.0,0.32857765,0.99769,0.96382171,0.1396
24,3.0,2016.0,9.915615,-0.001195,0.001209,130.05605,19.778811,13.2,189.17,-2.05,2.05,0.77,0.71,-0.03,0.03,4695.0,-50.0,50.0,4.610400000000001,0.083186394,0.074495278,0.091049785,0.082876345,32.192719,26.472191,39.544878,605.71252,577.88628,638.87732,0.71,8.6704035,0.21945614,0.37189032,0.91072828,0.47105617,0.86345083,0.49868711,0.86345083,0.45475666,0.86345083,1.264846,0.31525326,0.0,0.0,0.0,0.32911591,1.30036,2.2425611,0.082772531
25,3.0,2017.0,3560.123396749999,-707.7084,1380.6303999999998,269.89542,-31.818611,16.79984,6500.0,-1900.0,1300.0,0.13,1.4908999999999994,-0.3362999999999999,0.5804999999999997,34366.99,-430.9898000000001,290.69110000000006,4.679200000000005,5.4,5.4,5.4,5.4000001,64603.851337999935,51446.172954999936,80319.40903199992,3643.133735999999,3664.4698299999955,3717.847207999998,1.490799999999999,17.993029,1.7379778639999994,1.0099192289999996,2.3895701020000004,1.2793141959999998,2.2650450109999984,1.3533727180000008,2.2649711019999987,1.2348399090000002,2.264670065999999,3.558860335000001,0.23370369,0.0,0.0,0.0,0.07024332191,12.93794,1303.0948,5.4
26,3.0,2016.0,16.540803,-4.111e-05,4.111e-05,291.74164,37.688934,13.755,374.0,-11.47,11.51,0.85,0.79,-0.02,0.02,5153.0,-59.98,80.62,4.57,0.12032437,0.12032437,0.12032437,0.12032437,27.23179,27.23179,27.23179,581.9879,581.9879,581.9879,0.79,19.449443,0.39426062,0.48810617,1.1731847,0.61825662,1.1122848,0.65417828,1.1122848,0.59685238,1.1122848,1.6953348,0.42496785,0.0,0.0,0.0,0.32566529,1.54698,3.011575,0.12032437
27,3.0,2019.0,2.25372,-0.00047,0.00047,335.09482,-9.509531,15.598,110.22,-1.08,1.08,0.41,1.5093,-0.14530000000000012,0.14940000000000014,4141.29,-77.38869999999999,79.25359999999999,4.014299999999999,0.024986426,0.024986426,0.024986426,0.024986426,108.0810774,97.24006115000007,111.26110249999994,819.3228486999999,799.8470067000001,827.3709800000001,1.5084000000000006,22.339656,1.7388597179999998,1.0098694649999997,2.3889547100000006,1.2794321129999997,2.2653550889999985,1.3533033530000005,2.2649265089999986,1.2350293710000004,2.264706621999999,3.5610207219999994,0.34272497,0.0,0.0,0.0,0.3038860755999999,0.8968,0.65772873,0.024986426
28,3.0,2014.0,3.936981,-5e-06,5e-06,287.9061,46.937767,15.063,775.61,-15.32,15.32,0.9035000000000002,0.87,-0.38,0.38,5433.0,-200.0,200.0,4.55,0.048,0.048,0.048,0.048000001,256.45047,256.45047,256.45047,1019.5201,1019.5201,1019.5201,0.87,19.193741,0.59086188,0.58860569,1.4009569,0.74554886,1.3282341,0.78863463,1.3282341,0.71971752,1.3282341,2.0754236,0.39843911750000016,0.0,0.0,0.0,0.20808134,3.16122,10.132992,0.048
29,3.0,2018.0,6.66767,-0.001569,0.001283,12.845309,8.86764,12.09,328.42,-4.83,4.83,1.02,1.19,-0.14,0.16,5753.0,-50.0,50.0,4.23,0.069773795,0.069773795,0.069773795,0.069773797,285.47979,285.47979,285.47979,1047.222,1047.222,1047.222,1.19,0.85635398,1.3898248,0.8860588,2.0889255,1.1223041,1.9804912,1.1867994,1.9804912,1.0833727,1.9804912,3.1830525,0.46439177,0.0,0.0,0.0,0.28656269,1.43488,2.6505029,0.069773795
30,3.0,2014.0,8.486616,-8.4e-05,8.4e-05,296.80345,46.741154,13.573,955.76,-16.23,16.23,1.1926999999999999,1.34,-0.26,0.26,6169.0,-100.0,100.0,4.25,0.086,0.086,0.086,0.086000002,315.03617,315.03617,315.03617,1073.3343,1073.3343,1073.3343,1.34,19.786898,2.3300075,1.1186155,2.6115712,1.4168499,2.4760074,1.4977455,2.4760074,1.3676124,2.4760074,4.1213779,0.46754489769999985,0.0,0.0,0.0,0.28563261,1.44609,2.685755,0.086
31,3.0,2007.0,2.8997,-5.4e-05,5.4e-05,206.09412,48.028667,11.577,135.08,-0.48,0.48,1.06,0.87,-0.06,0.06,5185.0,-80.0,80.0,4.56,0.040567684,0.040567684,0.040567684,0.040567685,297.82542,297.82542,297.82542,1058.3647,1058.3647,1058.3647,0.87,13.739609,0.49014231,0.54333629,1.3043854,0.68821304,1.236675,0.72817397,1.236675,0.66438512,1.236675,1.8902745,0.47038459,0.0,0.0,0.0,0.086213809,10.5374,206.5882,0.040567684
32,3.0,2017.0,4.6117093,-8.8e-06,8.8e-06,111.5095,7.615806,9.885,302.8,-4.66,4.66,1.62,1.83,-0.1,0.1,7500.0,-110.0,110.0,4.13,0.0637,0.0637,0.0637,0.063700002,2339.683,2339.683,2339.683,1771.8794,1771.8794,1771.8794,1.83,7.433967,9.4937082,2.1365947,4.9238956,2.7061665,4.6683112,2.8586127,4.6683112,2.6117801,4.6683112,8.3192028,0.54182137,0.0,0.0,0.0,0.044025935,21.4111,1293.56,0.0637
33,3.0,2016.0,14.485852,-2.363e-05,2.363e-05,288.69865,39.708288,13.946,690.0,-60.71,82.19,1.01,1.05,-0.09,0.12,5813.0,-94.62,93.83,4.4,0.11665751,0.11665751,0.11665751,0.11665752,82.878733,82.878733,82.878733,768.69788,768.69788,768.69788,1.05,19.246578,1.1278946,0.79533364,1.8720594,1.0073877,1.7748825,1.0652218,1.7748825,0.97243387,1.7748825,2.8674644,0.47496435,0.0,0.0,0.0,0.25630554,2.28684,5.8478451,0.11665751
34,3.0,2005.0,2.87589,-2e-06,2e-06,247.62341,38.347309,8.15,76.03,-0.17,0.17,1.42,1.41,-0.03,0.03,6179.0,-15.0,15.0,4.37,0.044475466,0.044475466,0.044475466,0.044475468,1312.6793,1312.6793,1312.6793,1533.5028,1533.5028,1533.5028,1.41,16.508228,2.5965677,1.1801519,2.7546878,1.4947921,2.6116949,1.5801255,2.6116949,1.4428437,2.6116949,4.3507447,0.51853799,0.0,0.0,0.0,0.10196578,8.2954,120.77464,0.044475466
35,3.0,2014.0,107.7236,-0.001643,0.001643,294.48438,44.166916,15.59,1425.27,-58.55,58.55,1.0481000000000003,1.03,-0.5,0.5,5885.0,-250.0,250.0,4.45,0.457,0.457,0.457,0.45700001,5.4590436,5.4590436,5.4590436,389.4252,389.4252,389.4252,1.03,19.632293,1.1401158,0.79615228,1.8705691,1.0084226,1.7734697,1.0662488,1.7734697,0.97342217,1.7734697,2.8829576,0.4370763664999998,0.0,0.0,0.0,0.35740261,3.88987,14.410382,0.457
36,3.0,2014.0,24.209842,-0.000403,0.000403,285.75145,41.33564,15.549,562.96,-8.08,8.08,0.7093999999999998,0.67,-0.21,0.21,4648.0,-200.0,200.0,4.63,0.146,0.146,0.146,0.146,8.8063718,8.8063718,8.8063718,438.87836,438.87836,438.87836,0.67,19.050098,0.18771662,0.34458727,0.84562699,0.4364729,0.80172882,0.46210129,0.80172882,0.42136994,0.80172882,1.1698095,0.40443088479999983,0.0,0.0,0.0,0.43186838,1.24431,2.0809278,0.146
37,3.0,2016.0,17.136954,-0.0001214,0.0001214,283.10384,43.148045,15.004,1202.0,-125.26,283.49,1.04,1.06,-0.1,0.25,5913.0,-106.82,104.3,4.4,0.13176794,0.13176794,0.13176794,0.13176795,70.878147,70.878147,70.878147,739.21879,739.21879,739.21879,1.06,18.87359,1.2306425,0.82574974,1.9387786,1.0459105,1.8381385,1.1058597,1.8381385,1.0096046,1.8381385,2.9952268,0.45982434,0.0,0.0,0.0,0.26896393,2.08506,4.999023,0.13176794
38,3.0,2013.0,16.1457,-923.5042,2193.287,281.48275,47.208031,11.492,108.13,-0.22,0.22,0.81,0.76,-0.07,0.07,4909.0,-41.0,41.0,4.58,0.11651339,0.11651339,0.11651339,0.11651339,22.137895,22.137895,22.137895,552.62304,552.62304,552.62304,0.76,18.765518,0.30053009,0.4312189,1.0464277,0.54620325,0.99210692,0.57809681,0.99210692,0.52730129,0.99210692,1.4801569,0.43004391,0.0,0.0,0.0,0.30068421,2.21958,8.8991841,0.11651339
39,3.0,2016.0,6.4215,-0.00056,0.00056,55.809273,16.634548,13.443,287.23,-2.27,2.27,0.95,0.93,-0.12,0.12,5652.0,-154.0,154.0,4.48,0.0665,0.0665,0.0665,0.066500002,178.82155,178.82155,178.82155,931.64375,931.64375,931.64375,0.93,3.7206184,0.79079362,0.67239441,1.5896718,0.85167378,1.5071533,0.90070073,1.5071533,0.82214214,1.5071533,2.4010176,0.4535157,0.0,0.0,0.0,0.24208362,2.41015,6.3932195,0.0665
40,3.0,2011.0,1.8555582,-5.2e-07,5.2e-07,294.51323,45.981644,14.465,1128.11,-28.52,28.52,1.15,1.29,-0.02,0.02,5750.0,-100.0,100.0,4.28,0.03101,0.03101,0.03101,0.031010001,1694.8681,1694.8681,1694.8681,1634.6655,1634.6655,1634.6655,1.29,19.634216,1.6298193,0.95968853,2.2626945,1.2155654,2.1452401,1.2854237,2.1452401,1.1733994,2.1452401,3.4469382,0.47976979,0.0,0.0,0.0,0.063074403,14.4609,177.98368,0.03101
41,3.0,2016.0,23.589144,-6.647e-05,6.647e-05,297.46001,42.839924,15.316,664.0,-56.76,76.22,0.84,0.8,-0.06,0.08,5222.0,-219.6,236.98,4.56,0.1518486,0.1518486,0.1518486,0.1518486,18.492453,18.492453,18.492453,528.31573,528.31573,528.31573,0.8,19.830669,0.42639891,0.50579876,1.2126314,0.64066586,1.149684,0.67783899,1.149684,0.61848215,1.149684,1.7630792,0.43158351,0.0,0.0,0.0,0.25712613,3.40784,11.511377,0.1518486
42,3.0,2006.0,989.2,-8.1,8.1,25.622149,-53.740833,5.52,17.34,-0.02,0.02,1.11,1.1,-0.02,0.02,6218.0,-20.0,20.0,4.62,2.0376687,1.71275,2.31725,2.0207097,0.40370897,0.30180825,0.55244486,202.21444,188.83291,219.64289,1.1,1.7081434,1.6206039,0.93014004,2.169461,1.1781233,2.0568467,1.2453411,2.0568467,1.137173,2.0568467,3.4371795,0.39176037,1.0,1.0,0.0,0.3186377,13.804159,298.75832,2.015
43,3.0,2019.0,35.61253,-0.00062,0.0006,51.746769,-63.4991,7.87,16.33,-0.01,0.01,0.73,0.69,-0.03,0.03,4640.0,-100.0,100.0,4.61,0.19488419,0.155498,0.227502,0.19235605,5.4895274,3.8202195,8.177285,387.35278,356.17792,430.82133,0.69,3.4497848,0.19772371,0.35376271,0.86845433,0.44809504,0.82337111,0.47441042,0.82337111,0.43258989,0.82337111,1.2005856,0.40237383,0.0,0.0,0.0,0.41786258,2.61193,22.699276,0.1915
44,3.0,2018.0,13.81513,-0.00448,0.00461,182.36636,-8.30952,12.847,229.9,-1.9,2.1,0.79,0.82,-0.01,0.01,5152.0,-39.0,41.0,4.5,0.1041,0.1041,0.1041,0.1041,39.16682,39.16682,39.16682,637.34486,637.34486,637.34486,0.82,12.157758,0.42444338,0.50647111,1.2173711,0.64151847,1.1541775,0.67879242,1.1541775,0.61930894,1.1541775,1.7590317,0.42647491,0.0,0.0,0.0,0.30161559,1.73755,3.6681895,0.1041
45,3.0,2014.0,27.014976,-0.000347,0.000347,295.422,38.735691,13.86,843.65,-12.9,12.9,1.0801000000000003,1.22,-0.23,0.23,5949.0,-128.0,128.0,4.3,0.182,0.182,0.182,0.182,50.424478,50.424478,50.424478,678.89914,678.89914,678.89914,1.22,19.694801,1.6702604,0.95989235,2.2517898,1.2158169,2.1349016,1.2854653,2.1349016,1.1736066,2.1349016,3.489441,0.4759527532000001,0.0,0.0,0.0,0.27746425,2.06264,4.9081044,0.182
46,3.0,2018.0,7.814,-0.0016,0.0019,157.93544,0.937571,11.808,77.16,-0.59,0.6,0.69,0.7,-0.02,0.02,4285.0,-57.0,49.0,4.58,0.067959888,0.0650482,0.0707518,0.06791499,32.131564,29.567394,34.979811,606.36497,594.08443,619.58269,0.7,10.52903,0.14800897,0.30978266,0.77318548,0.39238828,0.73304558,0.41561212,0.73304558,0.37880439,0.73304558,1.0387422,0.40766256,0.0,0.0,0.0,0.32451597,0.70623,0.28922348,0.0679
47,3.0,2014.0,10.381227,-1.6e-05,1.6e-05,291.36477,37.609184,13.562,320.43,-1.77,1.77,0.8271999999999996,0.79,-0.05,0.05,5098.0,-100.0,100.0,4.56,0.088,0.088,0.088,0.088000002,48.772701,48.772701,48.772701,673.26977,673.26977,673.26977,0.79,19.424319,0.3776958,0.47907201,1.1538645,0.60681425,1.0939674,0.64210986,1.0939674,0.58580859,1.0939674,1.659338,0.4381032543000002,0.0,0.0,0.0,0.27261793,2.17474,5.369523,0.088
48,3.0,2018.0,2.858646,-0.000176,0.000172,201.63917,-12.806568,13.258,289.57,-2.39,2.39,0.9,0.84,-0.03,0.04,5176.0,-50.0,50.0,4.57,0.038050816,0.038050816,0.038050816,0.038050817,313.39809,313.39809,313.39809,1071.9363,1071.9363,1071.9363,0.84,13.442612,0.45375799,0.52302418,1.2560388,0.66248498,1.190838,0.70095885,1.190838,0.63954833,1.190838,1.8187622,0.44541547,0.0,0.0,0.0,0.27960498,1.58061,3.123569,0.038050816
49,3.0,2016.0,134.25273,-0.0005661,0.0005661,298.51534,41.891205,13.35,618.0,-69.26,102.01,1.05,1.15,-0.13,0.19,5886.0,-64.81,79.36,4.33,0.5214205,0.5214205,0.5214205,0.52142051,5.2310535,5.2310535,5.2310535,385.29396,385.29396,385.29396,1.15,19.901024,1.4222153,0.889156,2.0890308,1.1262229,1.9805912,1.1908032,1.9805912,1.0871337,1.9805912,3.2199302,0.48307555,0.0,0.0,0.0,0.38479598,3.38542,11.383095,0.5214205
50,3.0,2009.0,14002.0,-5095.0,4018.0,164.86656,40.430256,5.05,13.8,-0.03,0.03,1.03,1.23,-0.21389999999999992,0.22050000000000047,5892.0,-70.0,70.0,4.27,11.74848,9.744,13.456,11.637436,0.01229887,0.0090223125,0.017205816,84.431345,78.518931,92.270681,1.23,10.991105,1.6336154,0.95260292,2.2377652,1.2065859,2.121605,1.2757677,2.121605,1.1647064,2.121605,3.4509501,0.50318118,0.0,0.0,0.0,0.079493064,13.470213,521.23792,11.6
